24561,3-5年,本科,全职,移动产品经理,2498560,2016-10-24 11:15:38,北京,image1/M00/00/32/CgYXBlTUXIqAYCE1AABbkDS4YJQ606.jpg,电子商务,年底奖金、带薪假期、年度体检、年度旅游,15k-30k,2000人以上,1,上市公司,节日礼物|年底双薪|绩效奖金|岗位晋升,海淀区,国美在线,0,370233,,,0,0,0,,,上地|马连洼,disabled,1477278584000,11:15发布,0,国美在线电子商务有限公司
106399,1-3年,本科,全职,人事行政专员,2498561,2016-10-24 11:15:45,北京,i/image/M00/64/80/Cgp3O1gFjjCAf0ucAAAWlg9mRpo691.jpg,金融,五险一金、弹性工作、职位晋升、带薪年假,5k-6k,50-150人,1,成长型(A轮),技能培训|节日礼物|股票期权|带薪年假,海淀区,北京神州微融金融信息服务有限公司,0,3156145,,,0,0,0,,,中关村|苏州街|苏州桥,today,1477277673000,11:15发布,0,北京神州微融金融信息服务有限公司
148804,1-3年,大专,全职,行政助理/人事助理,2498562,2016-10-24 11:15:45,广州,i/image/M00/5B/2B/Cgp3O1fglPuAJKFmAAAN9uKJzo8449.jpg,"金融,移动互联网",晋升空间大 发展前景好 福利齐全 交通便利,3k-4k,15-50人,0,初创型(天使轮),绩效奖金|领导好|扁平管理|技能培训,,高华资本,0,6140271,,,0,0,0,,,,disabled,1477278521000,11:15发布,0,深圳前海高华资本投资管理有限公司广州分公司
153256,3-5年,本科,全职,高级市场经理,2498563,2016-10-24 11:15:51,北京,i/image/M00/66/29/Cgp3O1gJivWAcxhEAABdCPQBAe4571.png,"旅游,数据服务",五险一金；团队蓬勃；海外和国内市场机会；,8k-15k,少于15人,0,初创型(未融资),,朝阳区,周世,0,6321781,,,0,0,0,,,国贸,disabled,1477277125000,11:15发布,0,北京周世科技有限公司
52245,3-5年,大专,全职,高级新媒体文案,2498564,2016-10-24 11:16:01,北京,i/image/M00/02/B6/Cgp3O1aYwIGAZI5GAAA2iaq3Qas633.jpg,"移动互联网,O2O",下午茶、SPA补贴、团建大餐 各种福利,10k-15k,15-50人,1,初创型(天使轮),年底双薪|节日礼物|技能培训|绩效奖金,,AMILY美荔,0,1311881,,,0,0,0,,,,today,1477278919000,11:16发布,0,北京美至网络科技有限公司
25254,1-3年,不限,全职,网络推广,2351109,2016-10-24 11:21:08,北京,i/image/M00/55/D5/CgqKkVfI1r6AGpC7AAATCmFWA6Y676.png,"移动互联网,电子商务",早九晚六 法定节假 节日福利 五险,4k-6k,15-50人,0,初创型(未融资),年终分红|绩效奖金|带薪年假|免费班车,昌平区,风华正茂科技公司,0,306280,,,0,0,0,,,,disabled,1477279221000,11:21发布,0,风华正茂科技（北京）有限公司
48640,应届毕业生,本科,实习,PHP实习生（重点统招本科计算机相关专业）,2498566,2016-10-24 11:16:07,北京,i/image/M00/4E/B7/Cgp3O1esLd-AWcV2AAAaYInMUi8221.png,"移动互联网,数据服务",交通补助 餐补 零食水果 技术培训分享,4k-6k,50-150人,1,成长型(A轮),技能培训|股票期权|十点开工|年底多薪,朝阳区,加和科技,0,949157,,,0,0,0,,,大望路|红庙|华贸,today,1477275713000,11:16发布,0,加和（北京）信息科技有限公司
92056,3-5年,本科,全职,.Net开发工程师,2498567,2016-10-24 11:16:19,上海,image1/M00/45/B7/CgYXBlXcIKGACK9rAAA0-WFKYUY479.png?cc=0.5599166459869593,"移动互联网,医疗健康","创业公司,空间大",10k-20k,15-50人,0,初创型(未融资),带薪年假|美女多|五险一金,虹口区,医+E,0,4740370,,,0,0,0,,,,overSevenDays,1477278722000,11:16发布,0,医东网络科技发展（上海）有限公司
19409,不限,不限,全职,市场总监,2498568,2016-10-24 11:16:26,上海,i/image/M00/1E/67/CgqKkVcHXnaAXFp7AAAUFvfwI5c612.jpg,"移动互联网,数据服务",扁平化管理 氛围良好 免费旅游,15k-25k,150-500人,1,成熟型(D轮及以上),五险一金|岗位晋升|发展平台|年度双薪以上,杨浦区,有孚网络,0,767069,,,0,0,0,,,五角场|大学区|复旦大学,sevenDays,1477278880000,11:16发布,0,上海有孚网络股份有限公司
110376,1-3年,不限,全职,媒介专员,2498569,2016-10-24 11:16:30,上海,i/image/M00/01/A2/CgqKkVZyGJKAJxTvAAARuohySiU838.jpg,硬件,五险一金，旅游，体检,5k-8k,50-150人,0,初创型(天使轮),,青浦区,SuperSoco,0,3563355,,,0,0,0,,,,disabled,1477277626000,11:16发布,0,速珂智能科技（上海）有限公司
61151,1-3年,大专,全职,北京销售经理,2498570,2016-10-24 11:16:45,北京,image1/M00/2E/8F/CgYXBlV-pvGAABNMAAAlDFc30cY861.png,"移动互联网,企业服务","五险一金,弹性工作,上市公司,不坐班",6k-12k,500-2000人,1,上市公司,节日礼物|年底双薪|带薪年假|绩效奖金,海淀区,东软慧聚,0,6320334,,,0,0,0,,,,today,1477276931000,11:16发布,0,北京东软慧聚信息技术股份有限公司
116301,1-3年,本科,全职,节目编导,2467159,2016-10-24 10:35:10,深圳,i/image/M00/07/B6/CgqKkVbOqwOAM56PAAA8QDafmcc985.png,"移动互联网,其他","发展空间大,团队NICE,自由度高,五险一金",6k-8k,15-50人,0,初创型(未融资),,南山区,虎跃科技,0,4099938,,,0,0,0,,,科技园|南山医院|南头,today,1477276499000,10:35发布,0,深圳市虎跃网络科技有限公司
98495,1-3年,本科,全职,IT专员/网管,2498572,2016-10-24 11:16:48,上海,image2/M00/09/8E/CgqLKVYKAxuAbRI9AAAr-19LUQg634.jpg?cc=0.6422943606024951,"企业服务,数据服务",五险一金 带薪年假 弹性工作,5k-8k,50-150人,0,成长型(不需要融资),技能培训|带薪年假|定期体检|五险一金,,horizonsh,0,2704423,,,0,0,0,,,,disabled,1477278034000,11:16发布,0,上海零点指标信息咨询有限公司
