43016,1年以下,大专,全职,销售顾问（园区组）,1936385,2016-10-24 17:53:25,苏州,image2/M00/04/92/CgpzWlXySBqAQsm0AACqIAvx5NQ164.png,"电子商务,O2O",平台大、晋升快,6k-8k,2000人以上,1,成熟型(C轮),技能培训|节日礼物|绩效奖金|岗位晋升,工业园区,美菜网,0,4844798,,,0,0,0,,,东环路|邻里中心|左岸商业街,disabled,1477302600000,17:53发布,0,北京云杉世界信息技术有限公司
132562,3-5年,不限,全职,前端工程师,2311170,2016-10-24 17:51:42,北京,i/image/M00/51/F1/Cgp3O1e6cDuAL3PoAAA3pcww4Xg497.png,数据服务,分享活跃、工作心不累、无限量零食,15k-25k,15-50人,1,成长型(A轮),带薪年假|节日礼物|弹性工作|领导好,,topdmc,0,5073444,,,0,0,0,,,,today,1477280136000,17:51发布,0,北京成为科技有限公司
60342,1-3年,本科,全职,PHP开发人员,538609,2016-10-24 17:48:51,大连,image1/M00/18/CA/Cgo8PFUWN0-AU_wFAACh5nypxpM949.jpg,电子商务,寻找不甘心只是打工，心怀梦想的创业年青人,4K-7K,少于15人,0,初创型(未融资),,高新园区,杰亚科技,0,1517573,,,0,0,0,,,火炬路|七贤岭|广贤路,today,1477302081000,17:48发布,0,大连杰亚科技有限公司
52010,1-3年,大专,全职,客户代表,2322948,2016-10-24 17:52:57,上海,image1/M00/00/89/Cgo8PFTUXfiALP2fAABUXKfhcvk153.png,移动互联网,高额提成 上不封顶 节日福利 时间自由,3k-6k,15-50人,0,初创型(不需要融资),专项奖金|带薪年假|绩效奖金|五险一金,浦东新区,CHINTEC,0,1308273,,,0,0,0,,,张江,disabled,1477029648000,17:52发布,0,上海勤凯信息科技有限公司
81108,不限,不限,全职,网络销售（底薪6k，提供客户资源）,2501718,2016-10-24 17:50:40,北京,i/image/M00/50/CD/CgqKkVe1LKSAby9YAAATVSLqxUI426.jpg,金融,底薪6000+业绩提成+新单奖励+话补+全勤奖,6k-8k,150-500人,1,成长型(不需要融资),技能培训|专项奖金|带薪年假|绩效奖金,,巨丰投资,0,2188933,,,0,0,0,,,,today,1477302564000,17:50发布,0,陕西巨丰投资资讯有限责任公司北京分公司
323,3-5年,本科,全职,高级Java研发工程师,2067976,2016-10-24 17:48:59,北京,image1/M00/00/02/CgYXBlTUV_eAavJtAAAGJ5FjmEQ222.gif,移动互联网,高并发、亿级PV、轻松的工作氛围,15k-25k,2000人以上,1,上市公司,年终分红|绩效奖金|股票期权|五险一金,海淀区,百度游戏,0,2811104,,,0,0,0,,,上地|马连洼|颐和园,today,1477301308000,17:48发布,0,百度移信网络技术（北京）有限公司
16779,3-5年,大专,全职,ETL开发工程师,1246729,2016-10-24 17:48:48,深圳,image1/M00/00/1F/Cgo8PFTUWGuABbguAACMonD2tdU868.png,金融,福利待遇好，发展空间大，扁平化管理,10k-18k,500-2000人,1,成熟型(不需要融资),技能培训|带薪年假|扁平管理|领导好,南山区,中信网科,0,1684918,,,0,0,0,,,科技园|科技园|大冲,today,1477302511000,17:48发布,0,中信网络科技股份有限公司
29496,1-3年,本科,全职,数据产品经理,2192394,2016-10-24 17:52:12,北京,image1/M00/00/41/Cgo8PFTUXMuAeMAuAABAtFBcbOM313.png,"移动互联网,金融",六险一金 补充医疗 自助午餐 年度体检,10k-20k,150-500人,1,成长型(B轮),13~15薪|晋升空间大|定期体检|能力定薪,朝阳区,闪银奇异,0,3662591,,,0,0,0,,,团结湖|朝阳公园|三里屯,disabled,1477302706000,17:52发布,0,北京闪银奇异科技有限公司
25255,1-3年,大专,全职,淘宝运营,144398,2016-10-24 17:52:00,广州,i/image/M00/46/D8/Cgp3O1eNx_uARtWDAAAgbKHxEIo218.jpg,电子商务,五险一金 提成 奖金,4k-6k,50-150人,1,初创型(未融资),年终分红|绩效奖金|年底双薪|五险一金,番禺区,卡鲁商贸,0,302596,,,0,0,0,,,南浦|大石|洛溪,disabled,1477302680000,17:52发布,0,广州卡鲁商贸有限公司
17131,1-3年,大专,全职,淘宝客服,2279957,2016-10-24 17:54:46,深圳,image1/M00/38/0C/Cgo8PFWkpniAEUh_AAA9OYb2_sE890.jpg,电子商务,双休、带薪年假、弹性工作时间、帅哥萌妹多,4k-5k,150-500人,1,上市公司,绩效奖金|带薪年假|节日礼物|五险一金,福田区,康美（深圳）电子商务有限公司,0,198671,,,0,0,0,,,岗厦|福华新村|莲花三村,today,1477279648000,17:54发布,0,康美（深圳）电子商务有限公司
11317,5-10年,本科,全职,高级Java开发攻城狮,1571862,2016-10-24 17:53:33,北京,image1/M00/3E/18/Cgo8PFW6zMuAUtu4AAA02B-6fVE006.png,金融,大平台、五险一金、超长午休,15k-25k,2000人以上,1,成熟型(不需要融资),技能培训|年底双薪|带薪年假|绩效奖金,东城区,恒昌利通,0,3462436,,,0,0,0,,,北京站|建国门|建外大街,today,1477301622000,17:53发布,0,北京恒昌利通投资管理有限公司
5436,3-5年,本科,全职,高级UI设计师,2451033,2016-10-24 17:52:08,南京,i/image/M00/04/28/Cgp3O1bGtGmAaMWaAAAq7t7JebE096.jpg,"移动互联网,数据服务",助你成为最具创新意识的设计师哦~~,12k-20k,50-150人,1,成长型(A轮),股票期权|五险一金|节日礼物|岗位晋升,玄武区,公平价,0,54642,,,0,0,0,,,,today,1477302672000,17:52发布,0,南京价公信息技术有限公司
746,3-5年,大专,全职,高级美术指导,2441241,2016-10-24 17:52:16,深圳,image2/M00/03/EE/CgpzWlXv1RWAfCU1AAEcbl8nlDE401.jpg,广告营销,周末双休 弹性上班 绩效奖金,8k-15k,150-500人,1,成长型(A轮),节日礼物|年度旅游|岗位晋升|技能培训,福田区,钛铂新媒体,0,5964534,,,0,0,0,,,新洲|石厦,today,1477302325000,17:52发布,0,深圳钛铂新媒体营销股份有限公司
48992,3-5年,本科,全职,iOS开发,2501722,2016-10-24 17:51:03,福州,image1/M00/00/7F/CgYXBlTUXc-AIoHZAABzzXlRe3A429.jpg,"企业服务,数据服务",福利待遇好，发展前景好,6k-12k,2000人以上,0,成熟型(D轮及以上),年底双薪|免费班车|带薪年假|绩效奖金,,亚信数据,0,4139145,,,0,0,0,,,,disabled,1477302613000,17:51发布,0,北京亚信数据有限公司
38059,5-10年,本科,全职,JAVA高级工程师,2213925,2016-10-24 17:48:42,上海,i/image/M00/02/B4/Cgp3O1aYkTCAXUqcAAAbd1LXO7U460.jpg,数据服务,福利优厚+发展空间大,15k-25k,50-150人,1,上市公司,股票期权|带薪年假|绩效奖金|岗位晋升,浦东新区,派拉软件,0,683797,,,0,0,0,,,张江,disabled,1477302335000,17:48发布,0,上海派拉软件股份有限公司
132562,1-3年,不限,全职,行政前台,2375718,2016-10-24 17:51:41,北京,i/image/M00/51/F1/Cgp3O1e6cDuAL3PoAAA3pcww4Xg497.png,数据服务,"氛围轻松,转型空间大,周末双休,办公环境好",3k-5k,15-50人,1,成长型(A轮),带薪年假|节日礼物|弹性工作|领导好,朝阳区,topdmc,0,5073444,,,0,0,0,,,建国门|北京站|朝阳门,today,1477280136000,17:51发布,0,北京成为科技有限公司
6974,3-5年,本科,全职,Java工程师,2407468,2016-10-24 17:52:59,上海,image1/M00/1C/20/CgYXBlUkzhWADyqcAACJi6Ygmds686.jpg,"移动互联网,金融",互联网金融 500强 弹性作息 薪酬福利好,12k-20k,500-2000人,1,上市公司,绩效奖金|专项奖金|五险一金|带薪年假,徐汇区,平安金融科技,0,5186800,,,0,0,0,,,龙华|上海体育场|日晖,disabled,1477302557000,17:52发布,0,深圳平安金融科技咨询有限公司上海分公司
4210,5-10年,本科,全职,项目经理,1760305,2016-10-24 17:48:54,西安,i/image/M00/0A/EA/Cgp3O1bVQVeAIYLlAAAFpvfzivk147.jpg,"移动互联网,企业服务",七险一金，带薪年假，各种补贴，福利多多,8k-16k,2000人以上,1,上市公司,五险一金|绩效奖金|技能培训|管理规范,高新技术产业开发区,神州信息,0,547470,,,0,0,0,,,,disabled,1477302520000,17:48发布,0,神州数码信息服务股份有限公司
101010,1-3年,本科,全职,Java高级开发工程师,2332254,2016-10-24 17:50:01,上海,i/image/M00/00/55/CgqKkVZBx7yAaiPoAAKeFSYDvQQ561.jpg,"移动互联网,O2O",可带宠物上班 五险一金 员工旅游,15k-25k,15-50人,1,成长型(A轮),节日礼物|年底双薪|股票期权|带薪年假,徐汇区,小狗在家,0,2845669,,,0,0,0,,,田林|漕河泾|漕宝路,today,1477302587000,17:50发布,0,上海胖球信息科技有限公司
323,3-5年,本科,全职,预算及财务分析经理,2501689,2016-10-24 17:47:57,北京,image1/M00/00/02/CgYXBlTUV_eAavJtAAAGJ5FjmEQ222.gif,移动互联网,"晋升机制好,氛围轻松",15k-30k,2000人以上,1,上市公司,年终分红|绩效奖金|股票期权|五险一金,,百度游戏,0,2811104,,,0,0,0,,,,today,1477301308000,17:47发布,0,百度移信网络技术（北京）有限公司
118510,1-3年,本科,全职,运维工程师,2445151,2016-10-24 17:49:28,杭州,i/image/M00/10/D1/Cgp3O1bgzfaAO3fXAAKcZvpkTfs077.jpg,其他,福利待遇优厚，发展前景巨大,12k-18k,500-2000人,0,上市公司,,下沙,四季沐歌集团,0,4441920,,,0,0,0,,,白杨|下沙,today,1477280836000,17:49发布,0,北京四季沐歌太阳能技术集团有限公司
125274,1-3年,大专,全职,软件测试工程师,2501692,2016-10-24 17:48:08,广州,i/image/M00/21/97/Cgp3O1cR28eAdxbjAALrc1Wy-BM338.png,移动互联网,社会保险 绩效奖金 员工旅游 节假日福利,5k-8k,15-50人,0,初创型(未融资),,天河区,品向网络,0,4513628,,,0,0,0,,,车陂|东圃|棠下,disabled,1477300668000,17:48发布,0,广州品向网络科技有限公司
148387,1年以下,大专,全职,web前端,2373693,2016-10-24 17:49:37,南宁,i/image/M00/5A/51/Cgp3O1feDKmAF2iMAAAaz9D8fos156.png,"金融,O2O",股权奖励、朝九晚六、双休、年底奖金,4k-6k,15-50人,0,成长型(A轮),年底双薪|绩效奖金|股票期权|岗位晋升,西乡塘区,学信贷,0,1833911,,,0,0,0,,,,today,1477299746000,17:49发布,0,广西学信融经济信息咨询有限公司
